Data Element ID,Data Element,Lookup Table,Code,Description,Terjemahan
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1728003,Alcohol Abuse,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,770001,Alcohol Intolerance,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1934002,Alcohol Intoxication Acute,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1934001,Alcohol Poisoning,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1728001,Alcohol Problem,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,353008,Alcoholic Liver Disease,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2159001,Alcoholic Seizure,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1728005,Alcoholic Withdrawal Symptoms,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1728004,Alcoholism,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1121001,Aldosterone Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1587001,Alimentary Tract Aleukia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2056002,Alkaline Phosphatase Decreased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,404003,Alkaline Phosphatase Serum Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,365001,Alkalosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,365004,Alkalosis Hypochloraemic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,365003,Alkalosis Metabolic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,366001,Alkalosis Respiratory,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1118001,Alkaptonuria,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,238012,Allergic Conjunctivitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1518003,Allergic Conjunctivitis Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1856003,Allergic Granulomatous Angiitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,712001,Allergic Reaction,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,460006,Allergic Vascular Purpura,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1058001,Allergy,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1027001,Allergy Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1058005,Allergy Test Positive,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1938003,Allergy to Animal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1938005,Allergy to Chemicals,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1938002,Allergy to Insect Sting,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1938004,Allergy to Plants,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1938006,Allergy to Venom,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2001,Alopecia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2004,Alopecia Areata,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2011,Alopecia Scarring,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2010,Alopecia Totalis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2012,Alopecia Universalis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2056003,ALP Decreased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,404004,ALP Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1093003,Alpha‐1 Anti‐Trypsin Deficiency,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1276001,Alpha‐Fetoprotein Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1937001,Alport's Syndrome,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,360006,ALT Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,151011,Altered State Of Consciousness,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,518005,Alveolar Aeration Decreased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,517003,Alveolar Aeration Excessive,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1560001,Alveolitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1019001,Alveolitis Allergic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1017001,Alveolitis Fibrosing,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1817026,Alveoloplasty,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1453001,Alzheimer's Disease,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1280003,Amaurosis Fugax,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,167007,Ambition Loss Of,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,257007,Amblyopia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,684003,Amelia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,636001,Amenorrhoea,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2333001,Amino Acid Metabolism Disorder,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2099001,Aminoaciduria,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,164001,Amnesia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,164007,Amnesia Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,164008,Amnesia Retrograde,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1929001,Amniocentesis Abnormal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,694004,Amniotic Band Syndrome,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1954001,Amputation,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1877006,Amusia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2013001,Amylase Decreased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1101001,Amylase Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1106001,Amyloidosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1106004,Amyloidosis Cardiac,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1106003,Amyloidosis Cutaneous,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1106007,Amyloidosis Pulmonary,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1106006,Amyloidosis Renal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1106002,Amyloidosis Secondary,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1106005,Amyloidosis Senile,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,892005,Amyotrophic Lateral Sclerosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,72003,Amyotrophy,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,72004,Amyotrophy Diabetic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,544001,Anaemia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,544007,Anaemia Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,545001,Anaemia Aplastic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,545002,Anaemia Aregenerative,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,546001,Anaemia B Twelve Deficiency,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,547001,Anaemia Folic Acid Deficiency,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,548001,Anaemia Haemolytic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,549001,Anaemia Haemolytic Direct Coomb's Test Negative,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,550001,Anaemia Haemolytic Direct Coomb's Test Positive,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,552001,Anaemia Haemolytic G6pd,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,551001,Anaemia Haemolytic Indirect Coomb's Test Positive,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1740001,"Anaemia Haemolytic, Angiopathic",
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1438001,"Anaemia Haemolytic, Enzyme Specific",
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2151001,Anaemia Haemorrhagic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,822001,Anaemia Hyperchromic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,553001,Anaemia Hypochromic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,554001,Anaemia Hypoplastic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,553003,Anaemia Iron Deficiency,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,565004,Anaemia Leukoerythroblastic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,555001,Anaemia Macrocytic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,556001,Anaemia Megaloblastic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1377001,Anaemia Microcytic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,785001,Anaemia Neonatal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1311001,Anaemia Normochromic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,557001,Anaemia Normocytic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,546003,Anaemia Pernicious,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2124001,Anaemia Post‐Operative,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,552003,Anaemia Primaquine Sensitivity,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,903001,Anaemia Sideroblastic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1176001,Anaemia Spherocytic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1948006,Anaesthesia Insufficient,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1473003,Anaesthesia Lip,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,62001,Anaesthesia Local,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1473001,Anaesthesia Mouth,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1473004,Anaesthesia Oral Mucosa,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1473005,Anaesthesia Tongue,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2160001,Anaesthetic Complication,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2160004,Anaesthetic Complication Airways,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2160002,Anaesthetic Complication Cardiac,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2243005,Anal Atresia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,789006,Anal Cancer,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,789007,Anal Cancer Metastatic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1562001,Anal Fissure,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1806002,Anal Fistula,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1014005,Anal Haemorrhage,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,269005,Anal Injury,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2158003,Anal Neoplasm NOS,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,231007,Anal Pain,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2158004,Anal Polyp,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,269003,Anal Spasm,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1561001,Anal Ulcer,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1588001,Analgesia of Cornea,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2237001,Anaphylactic Reaction,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,713001,Anaphylactic Shock,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,460007,Anaphylactic Vascular Purpura,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,714001,Anaphylactoid Reaction,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2237002,Anaphylaxis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,400009,Anasarca,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1530001,Anastomotic Ulcer,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1530002,Anastomotic Ulcer Haemorrhage,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1161001,Androgen Deficiency,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,421006,Androgen Excess Effect,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,673001,Anencephaly,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2324001,Aneosinophilia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1903004,Anergy,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,915001,Aneurysm,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,915009,Aneurysm Axillary Artery,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,915010,Aneurysm Coronary Artery,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,915013,Aneurysm Intracranial,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,915008,Aneurysm Mycotic,
